"Longitude","Latitude","Elevation","Weekday","Month","Time","Land.Use_AGRICULTURAL","Land.Use_COMMERCIAL","Land.Use_FOREST","Land.Use_INDUSTRIAL","Land.Use_MILITARY RESERVATION","Land.Use_RESIDENTIAL","Location.Setting_RURAL","Location.Setting_SUBURBAN","Location.Setting_URBAN AND CENTER CITY","max_PM2.5","max_NO2","max_O3","max_PM10","max_CO","max_SO2"
-80.785683,35.2401,234,6,5,1241,0,0,0,0,0,1,0,0,1,6.5,3.2,0.03,11,0.2,0.6
-93.207615,45.13768,277,5,4,470,0,1,0,0,0,0,0,1,0,9.5,10.9,0.058,6,0.3,1.5
-90.198348,38.656429,155,2,2,1132,0,0,0,0,0,1,0,0,1,11.6,24.6,0.0245,24,0.2,1.7
-84.2905,33.6878,239,7,7,199,0,0,0,0,0,1,0,1,0,9.55,17.6,0.032,24,0.5,0.7
-115.48307,32.67618,2.29519867897034,7,10,1032,0,0,0,0,0,1,0,1,0,17.8,49.8,0.047,61,2.5,2.8
-96.700769,43.54792,449,4,10,1015,0,1,0,0,0,0,0,0,1,5.4,7.2,0.039,14,0.2,1.4
-84.2905,33.6878,239,6,5,1234,0,0,0,0,0,1,0,1,0,10.6,5.4,0.049,19,0.2,0.3
-77.013178,38.921847,56,2,6,530,0,1,0,0,0,0,0,0,1,6.4,11.7,0.06,15,0.2,3.2
-119.807717,39.525083,1380,2,8,971,0,0,0,0,0,1,0,0,1,7.7,17,0.056,19.5,0.2,0.4
-72.902871,41.3014,2,4,10,1015,0,1,0,0,0,0,0,0,1,5.7,12,0.033,9,0.2,0.1
-100.76821,46.825425,566,4,8,1309,0,0,0,0,0,1,0,1,0,5.8,2.9,0.032,47,0.2,0.1
-95.976537,36.204902,201,7,3,1529,0,0,0,0,0,1,0,0,1,7.76666666666667,9.7,0.044,8,0.3,3.9
-78.915,40.309722,357,6,11,1416,0,1,0,0,0,0,0,0,1,12.2,18,0.023,10,0.2,1
-106.5852,35.1343,1591,4,12,721,0,0,0,0,0,1,0,0,1,7.8,23,0.013,8,0.6,0.3
-90.198348,38.656429,155,6,9,254,0,0,0,0,0,1,0,0,1,3.3,23.5,0.027,7,0.3,0.6
-104.778334,41.182227,1842,5,12,722,0,0,0,0,0,1,0,1,0,3.3,22.9,0.043,8,0.2,0.2
-90.587611,41.530011,222,6,4,485,0,0,0,0,0,1,0,0,1,11.4,9.3,0.031,13,0.2,0.1
-104.778334,41.182227,1842,6,6,1255,0,0,0,0,0,1,0,1,0,4.4,5,0.053,25,0.1,1.2
-77.013178,38.921847,56,3,9,629,0,1,0,0,0,0,0,0,1,11.9,23.7,0.052,29,0.3,11
-90.198348,38.656429,155,2,4,1566,0,0,0,0,0,1,0,0,1,6.83333333333333,17.9,0.0565,19.5,0.2,2.7
-90.198348,38.656429,155,5,8,1331,0,0,0,0,0,1,0,0,1,14.6,17.9,0.0315,23.6666666666667,0.3,6.1
-115.48307,32.67618,2.29519867897034,5,9,638,0,0,0,0,0,1,0,1,0,9.4,22.8,0.049,46,0.5,1
-84.50404,39.12886,249,2,5,1244,0,1,0,0,0,0,0,0,1,4.85,9,0.029,10,0.2,1.3
-115.48307,32.67618,2.29519867897034,5,6,533,0,0,0,0,0,1,0,1,0,20.8,44.3,0.065,63,0.4,4.8
-119.807717,39.525083,1380,2,1,19,0,0,0,0,0,1,0,0,1,4.7,32.4,0.029,17,0.5,1.7
-93.207615,45.13768,277,7,7,941,0,1,0,0,0,0,0,1,0,10.9,15.6,0.044,17,0.6,0.6
-93.207615,45.13768,277,4,7,1302,0,1,0,0,0,0,0,1,0,0.7,5,0.023,4,0.2,0.3
-91.179219,30.461981,19,7,12,1431,0,1,0,0,0,0,0,0,1,9.9,47.4,0.038,23,0.6,2.6
-96.85535,46.933754,271,2,11,313,1,0,0,0,0,0,0,1,0,11.1,8.9,0.022,19,0.2,0
-80.038611,42.14175,192,1,11,305,0,1,0,0,0,0,0,1,0,7.7,25,0.031,11,0.4,0
-96.700769,43.54792,449,1,5,879,0,1,0,0,0,0,0,0,1,2.4,9.2,0.008,10,0.2,0.5
-84.50404,39.12886,249,3,9,629,0,1,0,0,0,0,0,0,1,13.55,47,0.064,41.3333333333333,0.8,8.7
-91.179219,30.461981,19,6,5,142,0,1,0,0,0,0,0,0,1,9.85,12.3,0.046,23,0.3,1.2
-119.77321,36.78538,100,2,8,607,0,1,0,0,0,0,0,0,1,8.03333333333333,10,0.066,56,0.2,0.6
-122.308628,47.568236,92,4,2,1127,0,0,0,0,0,1,0,0,1,3.1,27,0.017,5,0.3,1.2
-119.77321,36.78538,100,2,5,880,0,1,0,0,0,0,0,0,1,6.5,6.2,0.053,35.5,0.2,1.5
-119.807717,39.525083,1380,6,1,9,0,0,0,0,0,1,0,0,1,19.5,41.4,0.005,54,1.4,3.9
-81.678449,41.492117,181,5,1,743,0,1,0,0,0,0,0,0,1,7.7,14,0.027,21,0.3,10
-104.778334,41.182227,1842,6,6,1633,0,0,0,0,0,1,0,1,0,1,7.6,0.051,7,0.2,1.5
-90.198348,38.656429,155,2,5,1601,0,0,0,0,0,1,0,0,1,8.3,17.8,0.043,19.3333333333333,0.2,1
-86.114444,39.810833,233,7,3,87,0,0,0,0,0,1,0,1,0,7.35,38.7,0.044,12,0.3,12.9
-80.038611,42.14175,192,1,1,25,0,1,0,0,0,0,0,1,0,7.8,8,0.037,6,0.4,1
-95.976537,36.204902,201,2,1,19,0,0,0,0,0,1,0,0,1,4.6,34.4,0.032,14,1.2,1.4
-111.872222,40.736389,1304,6,2,1514,0,0,0,0,0,1,0,1,0,5.46666666666667,45,0.043,14,0.3,1.5
-112.095767,33.503833,343,6,3,800,0,0,0,0,0,1,0,0,1,5.1,40.3,0.051,26,0.9,1.8
-72.902871,41.3014,2,6,4,1563,0,1,0,0,0,0,0,0,1,10.1,21.1,0.048,16,0.3,0.2
-95.976537,36.204902,201,5,3,78,0,0,0,0,0,1,0,0,1,4.6,29.8,0.03,15,0.6,1.2
-111.872222,40.736389,1304,5,1,1478,0,0,0,0,0,1,0,1,0,3.56666666666667,36,0.03,4,0.3,0.5
-95.976537,36.204902,201,3,7,1301,0,0,0,0,0,1,0,0,1,13.3,25.3,0.077,30,0.4,0.6
-96.700769,43.54792,449,1,6,151,0,1,0,0,0,0,0,0,1,5.4,6.7,0.058,23,0.1,0.8
-117.32554,34.510961,913,3,8,972,0,0,0,0,0,1,0,1,0,11.5,44.6,0.061,44,0.4,1.7
-95.128508,29.670025,10,2,10,299,0,0,0,0,0,1,0,0,1,6.55,24.9,0.035,12,0.5,2.3
-96.700769,43.54792,449,7,8,962,0,1,0,0,0,0,0,0,1,9.75,4.1,0.036,17,0.2,0.7
-80.038611,42.14175,192,1,3,81,0,1,0,0,0,0,0,1,0,3.7,30,0.033,14,0.2,3
-80.785683,35.2401,234,3,6,1616,0,0,0,0,0,1,0,0,1,13.9,4.5,0.044,21,0.3,-0.2
-120.4575,34.63782,34,2,2,1132,0,1,0,0,0,0,0,0,1,9.9,16,0.032,22,0.4,1
-119.807717,39.525083,1380,1,1,18,0,0,0,0,0,1,0,0,1,4.6,29.5,0.029,14,0.6,2.1
-95.128508,29.670025,10,5,2,785,0,0,0,0,0,1,0,0,1,6.85,11.9,0.048,21,0.2,0.9
-105.00518,39.77949,1602,6,9,632,0,0,0,0,0,1,0,0,1,2.8,24,0.044,12,0.2,1.7
-112.095767,33.503833,343,4,1,385,0,0,0,0,0,1,0,0,1,12.7,44,0.033,29,1.1,4.5
-115.078742,36.141875,543,2,4,1552,0,0,0,0,0,1,0,0,1,7,42,0.057,42,0.5,1.3
-105.00518,39.77949,1602,4,2,1148,0,0,0,0,0,1,0,0,1,30.6,53.4,0.027,42,0.8,3.4
-122.602877,45.496641,68,5,1,29,0,0,0,0,0,1,0,1,0,3.5,14.5,0.011,5,0.3,3.4
-117.32554,34.510961,913,2,7,1286,0,0,0,0,0,1,0,1,0,18.3,18.1,0.082,89,0.3,2.3
-117.41601,33.99958,255,1,8,242,0,0,0,0,0,1,0,1,0,11.7,15.7,0.057,43,0.3,0.2
-78.915,40.309722,357,1,6,1271,0,1,0,0,0,0,0,0,1,6.8,3,0.035,10,0,5
-122.026154,37.936013,25,5,5,869,0,0,0,0,0,1,0,1,0,7.9,9.2,0.053,8,0.2,0.8
-93.643118,41.603159,280,2,12,1454,0,1,0,0,0,0,0,0,1,7.45,32.6,0.028,10,0.6,0.2
-115.078742,36.141875,543,5,6,1254,0,0,0,0,0,1,0,0,1,13.7,39.2,0.07,43,0.3,0.2
-104.987625,39.751184,1593,7,1,395,0,1,0,0,0,0,0,0,1,3.33333333333333,19.4,0.035,8,0.3,1
-112.095767,33.503833,343,2,3,61,0,0,0,0,0,1,0,0,1,5,36,0.038,9,0.7,2.1
-95.257593,29.733726,13,2,6,152,0,0,0,1,0,0,0,0,1,9.7,30.1,0.069,30,0.4,2.9
-81.678449,41.492117,181,2,5,866,0,1,0,0,0,0,0,0,1,11.7,26,0.061,57,0.4,2.5
-115.48307,32.67618,2.29519867897034,6,6,898,0,0,0,0,0,1,0,1,0,25,33.8,0.083,65,0.4,6.4
-71.0826,42.3295,20,3,2,398,0,1,0,0,0,0,0,0,1,5.7,37,0.038,11.5,0.5,0.4
-95.257593,29.733726,13,7,9,269,0,0,0,1,0,0,0,0,1,16.95,23.9,0.033,22.5,0.4,-0.1
-119.77321,36.78538,100,1,11,1404,0,1,0,0,0,0,0,0,1,12.3666666666667,37.1,0.045,49.5,1.1,0.3
-72.631667,41.784722,18,4,12,707,0,0,0,0,0,1,0,1,0,8.53333333333333,22.4,0.019,9,0.7,0.9
-81.678449,41.492117,181,4,5,854,0,1,0,0,0,0,0,0,1,6.8,22,0.022,12,0.3,0.5
-120.4575,34.63782,34,2,5,852,0,1,0,0,0,0,0,0,1,16,12,0.038,42,0.2,1
-80.038611,42.14175,192,7,10,654,0,1,0,0,0,0,0,1,0,18.5,8,0.041,19,0.3,1
-93.207615,45.13768,277,1,4,109,0,1,0,0,0,0,0,1,0,1.2,4.1,0.035,5,0.2,1.1
-81.678449,41.492117,181,6,2,1514,0,1,0,0,0,0,0,0,1,17.5666666666667,36,0.029,25,0.4,1.3
-105.00518,39.77949,1602,6,5,149,0,0,0,0,0,1,0,0,1,3.45,21.1,0.055,9,0.3,0.9
-84.50404,39.12886,249,4,1,1120,0,1,0,0,0,0,0,0,1,10.9,30,0.024,21,0.4,2.3
-119.77321,36.78538,100,5,7,1296,0,1,0,0,0,0,0,0,1,10.5666666666667,12.5,0.076,48,0.2,2.7
-73.297257,41.821342,511,2,4,110,0,0,1,0,0,0,1,0,0,2.8,1.6,0.049,2,0.2,0.2
-81.3625,28.596389,27,3,4,1574,0,1,0,0,0,0,0,0,1,4.9,22.6,0.064,10,0.3,1.3
-72.902871,41.3014,2,1,4,1572,0,1,0,0,0,0,0,0,1,5.95,25.7,0.041,10,0.4,0
-76.699444,39.965278,131,3,1,27,0,0,0,0,0,1,0,1,0,7.15,40,0.038,18,0.4,3
-96.700769,43.54792,449,2,2,1503,0,1,0,0,0,0,0,0,1,12.1,11.6,0.041,21,0.3,2.6
-95.128508,29.670025,10,7,1,395,0,0,0,0,0,1,0,0,1,10.75,4.9,0.037,13.5,0.1,0.3
-119.77321,36.78538,100,5,8,232,0,1,0,0,0,0,0,0,1,18.05,15.3,0.07,64,0.3,1.4
-78.915,40.309722,357,3,10,657,0,1,0,0,0,0,0,0,1,6.2,18,0.037,22,0.1,0
-119.807717,39.525083,1380,3,2,48,0,0,0,0,0,1,0,0,1,7.3,35.8,0.031,19,0.6,1.8
-104.778334,41.182227,1842,3,10,1007,0,0,0,0,0,1,0,1,0,2.15,5.5,0.026,7,0.2,0.2
-93.643118,41.603159,280,5,2,764,0,1,0,0,0,0,0,0,1,4.6,30.2,0.0335,14,0.3,0.1
-81.3625,28.596389,27,4,4,462,0,1,0,0,0,0,0,0,1,7.1,14,0.05,12,0.8,0
-78.574167,35.856111,103,5,4,470,0,0,0,0,0,1,0,1,0,4.9,6.5,0.05,10,0.2,0.3
-121.894898,37.348497,19,1,2,1502,0,1,0,0,0,0,0,0,1,6.1,27.7,0.033,11,0.6,1.1
-76.878333,39.055277,50,7,7,941,0,0,0,0,0,1,0,1,0,4.76666666666667,13.5,0.041,8,0.2,0.2
-105.00518,39.77949,1602,2,4,467,0,0,0,0,0,1,0,0,1,4.2,26.5,0.044,23,0.5,3.3
-81.678449,41.492117,181,7,6,521,0,1,0,0,0,0,0,0,1,5.2,20,0.047,14,0.3,0.55
-84.2905,33.6878,239,3,8,587,0,0,0,0,0,1,0,1,0,4.2,3.6,0.022,16,0.1,0.1
-81.678449,41.492117,181,5,4,1576,0,1,0,0,0,0,0,0,1,8.6,10,0.046,10,0.3,0.05
-112.095767,33.503833,343,5,5,134,0,0,0,0,0,1,0,0,1,4.95,11,0.043,17,0.4,1
-117.32554,34.510961,913,7,9,633,0,0,0,0,0,1,0,1,0,2.15,41.4,0.049,23,0.5,0.5
-118.22688,34.06659,93,4,12,1085,0,0,0,0,0,1,0,0,1,7.65,47.3,0.027,27,0.85,1
-86.114444,39.810833,233,6,6,905,0,0,0,0,0,1,0,1,0,3.3,23.6,0.039,13.5,0.5,0.1
-95.976537,36.204902,201,5,9,974,0,0,0,0,0,1,0,0,1,11.75,17.9,0.049,26,0.3,0.8
-78.915,40.309722,357,3,12,1077,0,1,0,0,0,0,0,0,1,9.7,9,0.031,4,0.1,1
-81.678449,41.492117,181,2,9,614,0,1,0,0,0,0,0,0,1,12.9,40,0.041,34,0.4,2.25
-93.207615,45.13768,277,2,1,19,0,1,0,0,0,0,0,1,0,14.4,8.1,0.027,20,0.3,1.1
-78.574167,35.856111,103,6,5,1220,0,0,0,0,0,1,0,1,0,9.4,7.5,0.049,21,0.2,0.5
-119.807717,39.525083,1380,6,4,1570,0,0,0,0,0,1,0,0,1,0,14.6,0.051,13,0.2,0.3
-93.207615,45.13768,277,1,1,1096,0,1,0,0,0,0,0,1,0,11.7,14.4,0.03,12,0.2,0.6
-106.5852,35.1343,1591,6,9,632,0,0,0,0,0,1,0,0,1,3.6,16.5,0.039,12,0.2,0.8
-119.807717,39.525083,1380,5,7,575,0,0,0,0,0,1,0,0,1,10.15,13.3,0.068,25,0.2,0.2
-86.114444,39.810833,233,7,7,934,0,0,0,0,0,1,0,1,0,3.9,16.4,0.035,12,0.4,0
-93.207615,45.13768,277,7,8,605,0,1,0,0,0,0,0,1,0,5.95,11.2,0.029,10,0.4,0.2
-106.5852,35.1343,1591,7,12,1445,0,0,0,0,0,1,0,0,1,12.8,38.1,0.026,30,0.9,2.4
-84.2905,33.6878,239,4,12,1456,0,0,0,0,0,1,0,1,0,6.25,5.5,0.028,12,0.2,0.4
-93.207615,45.13768,277,5,11,309,0,1,0,0,0,0,0,1,0,1.8,9.3,0.023,5,0.3,0.9
-96.700769,43.54792,449,7,6,1256,0,1,0,0,0,0,0,0,1,2.3,2.1,0.06,5,0.2,0.5
-81.678449,41.492117,181,2,4,1566,0,1,0,0,0,0,0,0,1,9.3,39,0.039,32,0.5,11.9
-96.700769,43.54792,449,7,6,1263,0,1,0,0,0,0,0,0,1,3,3.3,0.041,13,0.1,0.5
-93.207615,45.13768,277,6,5,1598,0,1,0,0,0,0,0,1,0,2,1.6,0.036,4,0.2,0.5
-96.700769,43.54792,449,4,4,469,0,1,0,0,0,0,0,0,1,13.4,5.2,0.064,42,0.3,0.6
-80.785683,35.2401,234,2,7,929,0,0,0,0,0,1,0,0,1,7.6,8.7,0.059,16,0.4,0.3
-115.078742,36.141875,543,5,5,1604,0,0,0,0,0,1,0,0,1,3.9,25.3,0.05,13,0.2,0.4
-111.872222,40.736389,1304,4,3,1183,0,0,0,0,0,1,0,1,0,4.33333333333333,42,0.05,13,0.4,0.5
-124.17949,40.77678,22,6,6,1619,0,0,0,0,0,1,0,1,0,7,3.1,0.027,23,0.1,-0.1
-115.078742,36.141875,543,1,8,1684,0,0,0,0,0,1,0,0,1,6.2,34.7,0.05,28,0.4,1.8
-121.368014,38.613779,23,3,2,41,0,0,0,0,0,1,0,1,0,8.4,24,0.026,15,0.7,0.9
-73.82153,40.73614,33,4,2,1505,0,1,0,0,0,0,0,0,1,6.45,52.7,0.031,13,0.4,1.6
-117.32554,34.510961,913,5,12,701,0,0,0,0,0,1,0,1,0,2.75,11.6,0.041,20,0.4,1.2
-95.976537,36.204902,201,3,3,818,0,0,0,0,0,1,0,0,1,1.3,11.3,0.043,4,0.3,0.4
-92.281296,34.756189,84,7,7,1655,0,1,0,0,0,0,0,0,1,3.5,9.5,0.024,8,0.2,3
-86.815,33.553056,180,3,5,860,0,1,0,0,0,0,0,0,1,18.2,30.3,0.058,36,0.4,5.3
-120.4575,34.63782,34,3,3,69,0,1,0,0,0,0,0,0,1,10.1,8,0.041,22,0.4,0
-92.281296,34.756189,84,5,3,449,0,1,0,0,0,0,0,0,1,4.9,18.2,0.036,10,0.3,0.6
-122.602877,45.496641,68,5,10,1373,0,0,0,0,0,1,0,1,0,8.1,26.5,0.014,12,0.5,0.8
-72.982778,43.608056,170,5,6,1625,0,1,0,0,0,0,0,0,1,2.65,9.1,0.034,8,0.1,0.3
-104.778334,41.182227,1842,4,11,686,0,0,0,0,0,1,0,1,0,1.55,1.9,0.036,8,0.1,0.4
-86.815,33.553056,180,4,6,518,0,1,0,0,0,0,0,0,1,18,26.1,0.04,32,0.4,4.9
-119.77321,36.78538,100,6,6,156,0,1,0,0,0,0,0,0,1,7.3,9.7,0.067,25,0.2,2.5
-111.872222,40.736389,1304,7,6,164,0,0,0,0,0,1,0,1,0,4.65,13,0.06,13,0.2,2.5
-91.179219,30.461981,19,1,9,1733,0,1,0,0,0,0,0,0,1,5.3,12.5,0.053,14,0.2,0
-93.207615,45.13768,277,4,5,1589,0,1,0,0,0,0,0,1,0,1.4,6.4,0.041,2,0.2,0.5
-117.41601,33.99958,255,5,3,71,0,0,0,0,0,1,0,1,0,1.9,28.5,0.046,13,0.3,0.1
-92.281296,34.756189,84,5,10,1373,0,1,0,0,0,0,0,0,1,9.95,12.8,0.034,17,0.3,0.8
-121.894898,37.348497,19,4,12,1442,0,1,0,0,0,0,0,0,1,16.35,36.4,0.012,33,1.2,1.5
-94.635605,39.117219,273,1,3,1159,0,0,0,0,0,1,0,0,1,5.6,15.3,0.041,15,0.2,0.8
-124.17949,40.77678,22,2,1,383,0,0,0,0,0,1,0,1,0,4.8,4.5,0.032,13,0.3,1
-80.785683,35.2401,234,6,1,23,0,0,0,0,0,1,0,0,1,3.6,25.3,0.028,5,0.3,0.7
-78.915,40.309722,357,7,7,563,0,1,0,0,0,0,0,0,1,9.5,4,0.051,10,0,1
-119.807717,39.525083,1380,6,3,1164,0,0,0,0,0,1,0,0,1,6.2,28.6,0.029,16,0.3,0.7
-120.4575,34.63782,34,3,11,699,0,1,0,0,0,0,0,0,1,4.5,14,0.033,16,0.4,0
-84.2905,33.6878,239,5,1,393,0,0,0,0,0,1,0,1,0,8.65,37.3,0.031,8,0.5,2
-90.198348,38.656429,155,3,10,1007,0,0,0,0,0,1,0,0,1,16.1,37.4,0.03,31.5,0.3,2.7
-119.77321,36.78538,100,5,10,666,0,1,0,0,0,0,0,0,1,16.7,22.5,0.022,22,0.6,0.4
-93.207615,45.13768,277,2,1,376,0,1,0,0,0,0,0,1,0,8,21.9,0.028,13,0.3,3.2
-100.76821,46.825425,566,2,11,698,0,0,0,0,0,1,0,1,0,3.4,4.6,0.018,11,0.2,1.3
-97.475083,35.614131,355,6,8,1703,0,0,0,0,0,1,0,1,0,7.6,2,0.036,11,0.4,0
-96.700769,43.54792,449,1,8,592,0,1,0,0,0,0,0,0,1,4.5,12.2,0.042,14,0.2,0.9
-91.179219,30.461981,19,4,10,1386,0,1,0,0,0,0,0,0,1,7.3,20.6,0.031,22,0.2,0.2
-76.878333,39.055277,50,2,10,1370,0,0,0,0,0,1,0,1,0,8.25,10.9,0.048,12,0.2,0.2
-74.192892,40.720989,29,3,7,209,0,0,0,0,0,1,0,0,1,14.1,37,0.074,24,0.5,0.6
-77.013178,38.921847,56,5,11,1422,0,1,0,0,0,0,0,0,1,2,18.4,0.029,9,0.2,3.4
-72.902871,41.3014,2,5,6,1275,0,1,0,0,0,0,0,0,1,7.55,28.9,0.053,16,0.4,0.1
-72.902871,41.3014,2,2,10,299,0,1,0,0,0,0,0,0,1,5,26.9,0.025,10.3333333333333,0.5,0.5
-95.976537,36.204902,201,3,2,776,0,0,0,0,0,1,0,0,1,1.6,32.5,0.043,7,0.4,0.4
-95.257593,29.733726,13,1,10,641,0,0,0,1,0,0,0,0,1,17,23.2,0.067,28.5,0.4,0.9
-116.944222,32.789561,144,4,2,770,0,1,0,0,0,0,0,1,0,9.5,29,0.028,16,0.6,0.3
-119.807717,39.525083,1380,3,7,1287,0,0,0,0,0,1,0,0,1,7.4,11.3,0.055,14,0.2,0.4
-77.013178,38.921847,56,2,7,1293,0,1,0,0,0,0,0,0,1,12.9,13.6,0.052,19,0.3,1.1
-73.82153,40.73614,33,6,9,989,0,1,0,0,0,0,0,0,1,14.3,32.4,0.047,19,0.3,0.7
-111.872222,40.736389,1304,3,5,874,0,0,0,0,0,1,0,1,0,4.76666666666667,25,0.048,20,0.3,0.8
-122.308628,47.568236,92,6,1,1115,0,0,0,0,0,1,0,0,1,2.25,14.8,0.036,4,0.2,0.3
-104.778334,41.182227,1842,3,12,363,0,0,0,0,0,1,0,1,0,4.6,18.8,0.043,8,0.2,0.2
-106.5852,35.1343,1591,2,12,1069,0,0,0,0,0,1,0,0,1,5.4,37.7,0.025,36,0.5,1.3
-120.4575,34.63782,34,1,7,200,0,1,0,0,0,0,0,0,1,4.7,6,0.025,11,0.4,1
-94.635605,39.117219,273,1,9,977,0,0,0,0,0,1,0,0,1,16.3,9.5,0.041,23,0.2,0.5
-106.5852,35.1343,1591,7,3,80,0,0,0,0,0,1,0,0,1,5.2,33,0.048,10,0.5,1.3
-81.3625,28.596389,27,5,3,1177,0,1,0,0,0,0,0,0,1,10.7,16.2,0.055,15,0.5,1
-95.976537,36.204902,201,1,4,830,0,0,0,0,0,1,0,0,1,8.45,7.4,0.05,16,0.2,0.9
-86.114444,39.810833,233,6,10,1010,0,0,0,0,0,1,0,1,0,6,7.4,0.034,15.5,0.4,0.4
-81.678449,41.492117,181,1,6,536,0,1,0,0,0,0,0,0,1,11.5,11,0.057,47,0.2,1.35
-96.700769,43.54792,449,3,11,1056,0,1,0,0,0,0,0,0,1,3.7,16.7,0.025,18,0.2,0.6
-86.114444,39.810833,233,5,7,575,0,0,0,0,0,1,0,1,0,10.25,23.8,0.04,20,0.4,0.4
-117.41601,33.99958,255,1,2,788,0,0,0,0,0,1,0,1,0,8.8,24.4,0.019,11,0.35,0.3
-78.915,40.309722,357,7,12,717,0,1,0,0,0,0,0,0,1,10.7,33,0.028,9,0.9,7
-86.114444,39.810833,233,1,3,1523,0,0,0,0,0,1,0,1,0,6.85,6.4,0.037,8.5,0.2,0.7
-106.5852,35.1343,1591,4,12,350,0,0,0,0,0,1,0,0,1,6.75,33.8,0.036,14,0.9,2.2
-91.179219,30.461981,19,6,10,660,0,1,0,0,0,0,0,0,1,7.2,28,0.038,16,0.8,0.3
-84.2905,33.6878,239,3,12,1448,0,0,0,0,0,1,0,1,0,10.8,24.7,0.032,19,0.9,1.2
-92.281296,34.756189,84,5,10,659,0,1,0,0,0,0,0,0,1,4.8,16.8,0.032,13,0.4,0.7
-91.179219,30.461981,19,2,2,411,0,1,0,0,0,0,0,0,1,6.85,41.3,0.041,17,0.3,2.2
-120.4575,34.63782,34,5,5,127,0,1,0,0,0,0,0,0,1,11.9,7,0.04,34,0.3,1
-81.3625,28.596389,27,7,3,794,0,1,0,0,0,0,0,0,1,6,1.3,0.052,17,0.5,0
-71.0826,42.3295,20,4,4,119,0,1,0,0,0,0,0,0,1,2.35,24,0.032,8.5,0.3,0.7
-106.5852,35.1343,1591,7,3,66,0,0,0,0,0,1,0,0,1,6.9,33.8,0.045,14,0.5,1.6
-84.50404,39.12886,249,2,7,1664,0,1,0,0,0,0,0,0,1,7.3,11.95,0.039,10.5,0.2,2.2
-119.807717,39.525083,1380,3,3,1175,0,0,0,0,0,1,0,0,1,3.1,25.5,0.046,7,0.2,0.8
-93.207615,45.13768,277,2,6,544,0,1,0,0,0,0,0,1,0,2.2,12.7,0.041,7,0.3,0.4
-81.3625,28.596389,27,2,11,320,0,1,0,0,0,0,0,0,1,4.4,6,0.035,12,0.8,0
-119.807717,39.525083,1380,6,1,16,0,0,0,0,0,1,0,0,1,12.3,38.7,0.01,28,1,2.7
-119.807717,39.525083,1380,1,8,1320,0,0,0,0,0,1,0,0,1,9.1,17.4,0.06,16,0.2,0.5
-94.635605,39.117219,273,6,11,1038,0,0,0,0,0,1,0,0,1,16.4,20.3,0.014,22,0.3,1
-74.192892,40.720989,29,7,7,206,0,0,0,0,0,1,0,0,1,11,9,0.06,18,0.3,0.7
-84.50404,39.12886,249,1,5,858,0,1,0,0,0,0,0,0,1,4,14,0.054,13,0.2,0.9
-86.114444,39.810833,233,4,8,1316,0,0,0,0,0,1,0,1,0,10.1,7.1,0.049,20.5,0.5,0.3
-91.179219,30.461981,19,3,12,1455,0,1,0,0,0,0,0,0,1,7.6,12.8,0.035,15,0.2,0.1
-105.00518,39.77949,1602,5,3,71,0,0,0,0,0,1,0,0,1,4.9,42.1,0.04,23,0.4,13.4
-117.32554,34.510961,913,5,8,1331,0,0,0,0,0,1,0,1,0,8.05,37.5,0.063,25,0,2.3
-77.013178,38.921847,56,2,1,1104,0,1,0,0,0,0,0,0,1,14.8,39.6,0.026,32,1,1.6
-104.778334,41.182227,1842,6,4,835,0,0,0,0,0,1,0,1,0,1.1,2.7,0.06,10,0.2,0.2
-90.587611,41.530011,222,2,11,1055,0,0,0,0,0,1,0,0,1,5.15,18,0.0215,15.5,0.2,1.3
-78.915,40.309722,357,3,5,139,0,1,0,0,0,0,0,0,1,10,16,0.028,12,0.4,15
-93.207615,45.13768,277,5,3,1520,0,1,0,0,0,0,0,1,0,22.05,55,0.032,20,0.5,0.9
-120.4575,34.63782,34,6,6,163,0,1,0,0,0,0,0,0,1,4.9,4,0.033,12,0.5,1
-95.257593,29.733726,13,2,5,131,0,0,0,1,0,0,0,0,1,13.85,26.3,0.023,25,0.3,0.4
-90.198348,38.656429,155,6,5,1598,0,0,0,0,0,1,0,0,1,10.5,15.1,0.056,25,0.2,1.3
-72.902871,41.3014,2,7,9,619,0,1,0,0,0,0,0,0,1,6.3,5,0.04,12,0.2,0.2
-80.785683,35.2401,234,3,5,1581,0,0,0,0,0,1,0,0,1,9,13.4,0.036,21,0.2,0.7
-119.77321,36.78538,100,3,12,342,0,1,0,0,0,0,0,0,1,29.4,23,0.026,45.5,1,0.2
-77.013178,38.921847,56,7,5,507,0,1,0,0,0,0,0,0,1,5,8.6,0.037,5,0.2,1.3
-94.635605,39.117219,273,6,7,912,0,0,0,0,0,1,0,0,1,7.5,37.6,0.048,11,0.2,3
-84.2905,33.6878,239,3,8,608,0,0,0,0,0,1,0,1,0,10.9,20.8,0.045,20,0.4,0.3
-72.902871,41.3014,2,3,12,713,0,1,0,0,0,0,0,0,1,14.1,38.4,0.024,19,0.4,1.6
-96.700769,43.54792,449,6,5,1598,0,1,0,0,0,0,0,0,1,2.95,3.9,0.029,4,0.1,0.3
-91.179219,30.461981,19,1,12,1068,0,1,0,0,0,0,0,0,1,16.2,24.4,0.029,34,0.3,1.6
-78.915,40.309722,357,1,10,655,0,1,0,0,0,0,0,0,1,6.9,17,0.03,21,0.2,0
